Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Adj Close
2024-09-20 00:00:00-04:00,192.47000122070312,194.36000061035156,191.0399932861328,191.88999938964844,5339900.0,0.0,0.0,DHI,
2024-09-20 00:00:00-04:00,123.5999984741211,125.4800033569336,123.04000091552734,125.08999633789062,1834200.0,0.0,0.0,DTE,
2024-09-20 00:00:00-04:00,115.66000366210938,116.66999816894531,115.33999633789062,116.37000274658203,6276500.0,0.0,0.0,DUK,
2024-09-20 00:00:00-04:00,82.58000183105469,83.63999938964844,81.75,83.33999633789062,3557300.0,0.0,0.0,DD,
2024-09-20 00:00:00-04:00,107.33999633789062,107.33999633789062,105.81999969482422,106.62999725341797,1442400.0,0.0,0.0,EMN,
2024-09-20 00:00:00-04:00,326.67999267578125,331.4200134277344,326.0,330.6000061035156,3631400.0,0.0,0.0,ETN,
2024-09-20 00:00:00-04:00,62.689998626708984,63.369998931884766,62.25,62.720001220703125,19791000.0,0.0,0.0,EBAY,
2024-09-20 00:00:00-04:00,250.3000030517578,251.4600067138672,248.63999938964844,251.44000244140625,2334400.0,0.0,0.0,ECL,
2024-09-20 00:00:00-04:00,84.12999725341797,85.61000061035156,83.56999969482422,85.43000030517578,4678900.0,0.0,0.0,EIX,
2024-09-20 00:00:00-04:00,66.87999725341797,67.66999816894531,66.37999725341797,66.83000183105469,10862800.0,0.0,0.0,EW,
2024-09-20 00:00:00-04:00,139.94000244140625,140.44000244140625,138.5800018310547,139.5500030517578,4581500.0,0.0,0.0,EA,
2024-09-20 00:00:00-04:00,536.969970703125,540.2899780273438,536.030029296875,539.8599853515625,1677100.0,0.0,0.0,ELV,
2024-09-20 00:00:00-04:00,105.2300033569336,105.88999938964844,104.27999877929688,105.16000366210938,8125400.0,0.0,0.0,EMR,
2024-09-20 00:00:00-04:00,117.30999755859375,117.94000244140625,113.04000091552734,114.9000015258789,3700000.0,0.0,0.0,ENPH,
2024-09-20 00:00:00-04:00,128.8000030517578,129.6999969482422,127.9000015258789,129.25,3154400.0,0.0,0.0,ETR,
2024-09-20 00:00:00-04:00,125.05000305175781,126.16000366210938,123.94999694824219,126.02999877929688,9400800.0,0.0,0.0,EOG,
2024-09-20 00:00:00-04:00,193.77999877929688,197.83999633789062,192.97999572753906,197.0,2473200.0,0.0,0.0,EPAM,
2024-09-20 00:00:00-04:00,34.56999969482422,35.150001525878906,34.0099983215332,34.83000183105469,10596200.0,0.0,0.0,EQT,
2024-09-20 00:00:00-04:00,300.4599914550781,301.4700012207031,297.6199951171875,299.0899963378906,3150900.0,0.0,0.0,EFX,
2024-09-20 00:00:00-04:00,865.7999877929688,886.5,862.9500122070312,877.2000122070312,1240600.0,0.0,0.0,EQIX,
2024-09-20 00:00:00-04:00,77.01000213623047,77.16000366210938,76.27999877929688,76.58000183105469,4481100.0,0.0,0.0,EQR,
